im	marker	bGood	iLG	chr	coorGenet	startCtgOnChr	indexOnPath
6062	NODE_4897_length_14491_cov_2.88802___9594	False	12	chr22	39.7245678823	3265980	-1
6063	NODE_1380_length_36535_cov_2.42233_B0_start20716,20743,21031	True	12	chr22	40.7555322424	3280800	31
6064	NODE_3247_length_21094_cov_2.36379_B0_start19113,19127	True	12	chr22	42.7966319684	3326460	-1
6065	NODE_3356_length_20600_cov_2.5199_B0_start17378,17378,17429	True	12	chr22	42.7966319684	3347880	32
6066	NODE_4297_length_16726_cov_2.31723_B0_start14630	True	12	chr22	42.7966319684	3368820	-1
6067	NODE_332_length_68290_cov_2.54773_B0_start11755	True	12	chr22	44.8377316944	3400680	34
6068	NODE_2712_length_23781_cov_2.46475___20720	False	12	chr22	44.8377316944	3469320	-1
6069	NODE_3535_length_19764_cov_2.35991_B0_start1045	True	12	chr22	44.8377316944	3493440	-1
6070	NODE_3535_length_19764_cov_2.35991_B1_start7113,12475,12510	True	12	chr22	44.8377316944	3493440	-1
6071	NODE_5327_length_13167_cov_2.27039_B0_start5688	True	12	chr22	44.8377316944	3513540	33
6072	NODE_5832_length_11832_cov_2.53514_B0_start9119	True	12	chr22	44.8377316944	3527040	-1
6073	NODE_5179_length_13588_cov_2.24894_B0_start5619	True	12	chr22	46.3529991692	3644100	35
6074	NODE_2074_length_28739_cov_2.42371_B0_start4587	True	12	chr22	47.4056696291	3669720	36
6075	NODE_1892_length_30141_cov_1.81921_B0_start25778	True	12	chr22	51.9030814622	3923580	37
6076	NODE_4075_length_17609_cov_2.07537_B0_start12724	True	12	chr22	51.9030814622	3954060	38
6077	NODE_394_length_63827_cov_2.34149_B0_start33044	True	12	chr22	52.9669513846	4019160	40
6078	NODE_744_length_48007_cov_1.70157_B0_start10617	True	12	chr22	52.9669513846	4083300	39
6079	NODE_3120_length_21693_cov_2.49972_B0_start9267,9267,9914	True	12	chr22	52.9669513846	4162080	-1
6080	NODE_6610_length_10131_cov_2.43785___1939	False	12	chr22	52.9669513846	4196520	-1
6081	NODE_307_length_70351_cov_2.26502_B0_start4174,48888,48888,58987	True	12	chr22	56.6049190987	4351440	41
6082	NODE_5002_length_14114_cov_2.38282___8739	False	12	chr22	56.6049190987	4422120	-1
6083	NODE_1078_length_41244_cov_2.23346_B0_start13841,18978,31119	True	12	chr22	59.5183645049	4520640	42
6084	NODE_1213_length_38986_cov_2.78669_B0_start9384,26577,33652	True	12	chr22	59.5183645049	4562220	-1
6085	NODE_1243_length_38465_cov_2.76754_B0_start20159,22177,25432,25493	True	12	chr22	59.5183645049	4601520	44
6086	NODE_3834_length_18552_cov_2.36133___5471	False	12	chr22	59.5183645049	4659300	-1
6087	NODE_5477_length_12709_cov_2.0085_B0_start6588,6736	True	12	chr22	59.5183645049	4678200	43
6088	NODE_6114_length_11153_cov_2.76129_B0_start2928,3313,4907	True	12	chr22	59.5183645049	4691220	-1
6089	NODE_8773_length_6491_cov_2.47864___4030	False	12	chr22	59.5183645049	4730340	-1
6090	NODE_5848_length_11805_cov_2.86295_B0_start9336,10043	True	12	chr22	60.4689710019	4874160	-1
6091	NODE_5611_length_12372_cov_2.15756_B0_start4114	True	12	chr22	60.4779301971	4886280	-1
6092	NODE_7420_length_8613_cov_1.65088___2698	False	12	chr22	68.3323266218	4917960	-1
6093	NODE_7420_length_8613_cov_1.65088___2698	False	12	chr22	68.3323266218	4917960	-1
6094	NODE_7420_length_8613_cov_1.65088___2769	False	12	chr22	68.3323266218	4917960	-1
6095	NODE_12316_length_3077_cov_1.20548_B0_start880,880	True	12	chr22	68.3323266218	4943160	45
6096	NODE_1418_length_36000_cov_2.16927___10639	False	12	chr22	72.4162281725	4954380	-1
6097	NODE_1824_length_30874_cov_2.45462_B0_start1265	True	12	chr22	72.4162281725	4990680	-1
6098	NODE_5228_length_13449_cov_1.81247___5497	False	12	chr22	72.4162281725	5021880	-1
6099	NODE_5625_length_12346_cov_2.76299_B0_start3459	True	12	chr22	72.4162281725	5035680	47
6100	NODE_7375_length_8680_cov_2.04511_B0_start2568	True	12	chr22	72.4162281725	5048340	46
6101	NODE_9631_length_5469_cov_1.7991___1214	False	12	chr22	72.4162281725	5064600	-1
6102	NODE_7147_length_9102_cov_2.46965_B0_start7836,7836	True	12	chr22	73.6190364051	5544600	-1
6103	NODE_700_length_48988_cov_2.67723_B0_start1681,1681	True	12	chr22	76.3398089446	5817720	48
6104	NODE_1418_length_36000_cov_2.16927___31464	False	12	chr22	76.3398089446	5867040	-1
6105	NODE_3585_length_19536_cov_2.30773___14117	False	12	chr22	76.3398089446	5903340	-1
6106	NODE_6133_length_11115_cov_2.27202___3508	False	12	chr22	76.3398089446	5937000	-1
6107	NODE_285_length_71591_cov_2.71604_B1_start38883,40999	True	23	chr23	0	0	2
6108	NODE_2109_length_28337_cov_2.35376___23924	False	23	chr23	0	71940	-1
6109	NODE_4860_length_14631_cov_2.18376_B0_start6481,6481	True	23	chr23	0.0	100620	-1
6110	NODE_5646_length_12290_cov_3.1532_B0_start6532	True	23	chr23	0.0	115560	-1
6111	NODE_6788_length_9759_cov_3.01152_B0_start8302	True	23	chr23	0.0	128160	-1
6112	NODE_12513_length_2963_cov_2.76549_B0_start1517	True	23	chr23	0	142500	1
6113	NODE_13411_length_2498_cov_2.83242_B0_start2105	True	23	chr23	0.0	145800	-1
6114	NODE_4965_length_14252_cov_2.49713_B0_start9624	True	23	chr23	0.990131364809	165300	3
6115	NODE_501_length_57962_cov_2.48063_B1_start51959	True	23	chr23	2.05400128717	192540	4
6116	NODE_5330_length_13163_cov_2.32807___9402	False	23	chr23	4.30157068029	250860	-1
6117	NODE_5330_length_13163_cov_2.32807___9402	False	23	chr23	4.30157068029	250860	-1
6118	NODE_7009_length_9329_cov_2.26428_B0_start3657,3657	True	23	chr23	4.30157068029	296220	5
6119	NODE_1700_length_32195_cov_1.99295_B0_start16895,16895	True	23	chr23	7.63613940522	346380	6
6120	NODE_1344_length_37171_cov_2.2647_B0_start15326	True	23	chr23	9.81039500221	384720	7
6121	NODE_10687_length_4377_cov_2.22849___507	False	23	chr23	9.81039500221	422220	-1
6122	NODE_10687_length_4377_cov_2.22849___532	False	23	chr23	9.81039500221	422220	-1
6123	NODE_4818_length_14765_cov_2.65421_B0_start13889	True	23	chr23	17.9363414771	557820	-1
6124	NODE_4880_length_14574_cov_1.99093___10537	False	23	chr23	17.9363414771	572940	-1
6125	NODE_4880_length_14574_cov_1.99093___10677	False	23	chr23	17.9363414771	572940	-1
6126	NODE_5313_length_13200_cov_2.35903_B0_start4834	True	23	chr23	17.9363414771	587820	-1
6127	NODE_5323_length_13177_cov_2.05263_B0_start2697,2716	True	23	chr23	17.9363414771	601320	-1
6128	NODE_7792_length_7906_cov_2.28472_B0_start6736	True	23	chr23	17.9363414771	614820	10
6129	NODE_8252_length_7213_cov_1.84189___4586	False	23	chr23	17.9363414771	623040	-1
6130	NODE_9015_length_6205_cov_1.79168_B0_start377	True	23	chr23	17.9363414771	630600	8
6131	NODE_10347_length_4697_cov_1.70923_B0_start2997,2997	True	23	chr23	17.9363414771	637140	9
6132	NODE_3463_length_20046_cov_1.84812_B0_start10005	True	23	chr23	18.90724577	662160	12
6133	NODE_6230_length_10887_cov_2.0353_B0_start3902,4541	True	23	chr23	18.90724577	682560	11
6134	NODE_4111_length_17487_cov_2.03242_B0_start2245,2251	True	23	chr23	22.9911473207	708000	13
6135	NODE_5445_length_12795_cov_2.29175_B0_start10940	True	23	chr23	22.9911473207	725820	-1
6136	NODE_4010_length_17857_cov_2.14531___3703	False	23	chr23	25.9045927269	768240	-1
6137	NODE_4010_length_17857_cov_2.14531___12421	False	23	chr23	27.8095850385	768240	-1
6138	NODE_5199_length_13532_cov_2.37803_B0_start6700,6700	True	23	chr23	25.9045927269	786420	14
6139	NODE_10836_length_4223_cov_1.80561___3112	False	23	chr23	25.9045927269	800280	-1
6140	NODE_11007_length_4077_cov_1.60293_B0_start237,482,490	True	23	chr23	26.8661608233	806220	15
6141	NODE_8769_length_6496_cov_1.7604_B0_start4297,4297,6041,6041	True	23	chr23	27.8095850385	815580	16
6142	NODE_4010_length_17857_cov_2.14531___12421	False	23	chr23	27.8095850385	922140	-1
6143	NODE_5654_length_12279_cov_2.01744___11475	False	23	chr23	30.6675057305	940320	-1
6144	NODE_5654_length_12279_cov_2.01744___11475	False	23	chr23	30.6675057305	940320	-1
6145	NODE_6069_length_11283_cov_2.42957_B0_start2596,2596,2596,2617,2617,2617,2643,2643	True	23	chr23	30.6675057305	952920	17
6146	NODE_6808_length_9727_cov_2.09121___3368	False	23	chr23	30.6675057305	964560	-1
6147	NODE_8081_length_7454_cov_2.2012___2197	False	23	chr23	30.6675057305	974640	-1
6148	NODE_8081_length_7454_cov_2.2012___2197	False	23	chr23	30.6675057305	974640	-1
6149	NODE_8081_length_7454_cov_2.2012___2217	False	23	chr23	30.6675057305	974640	-1
6150	NODE_8081_length_7454_cov_2.2012___2217	False	23	chr23	30.6675057305	974640	-1
6151	NODE_8822_length_6434_cov_1.84757_B0_start5539,5539	True	23	chr23	30.6675057305	982440	-1
6152	NODE_888_length_44649_cov_2.42708_B0_start32022	True	23	chr23	37.4691821867	1236240	-1
6153	NODE_2126_length_28220_cov_2.3936_B0_start14466	True	23	chr23	38.5267849066	1373400	-1
6154	NODE_2849_length_23008_cov_2.5064_B0_start9859,9859,11948	True	23	chr23	38.5267849066	1401960	18
6155	NODE_3947_length_18115_cov_2.115_B0_start9070	True	23	chr23	38.5267849066	1425300	19
6156	NODE_7549_length_8371_cov_2.21896_B0_start6763,6800	True	23	chr23	40.3126890367	1482900	20
6157	NODE_2740_length_23651_cov_2.5037_B0_start354,17630	True	23	chr23	41.2835933296	1546680	21
6158	NODE_4308_length_16691_cov_2.06138_B0_start15197	True	23	chr23	41.2835933296	1570680	-1
6159	NODE_8394_length_7013_cov_2.45704_B0_start4868	True	23	chr23	41.2835933296	1587720	-1
6160	NODE_8614_length_6701_cov_2.64807_B0_start5070	True	23	chr23	41.2835933296	1595040	-1
6161	NODE_1345_length_37151_cov_2.66701_B1_start8597,8655	True	23	chr23	42.2836266649	1662720	22
6162	NODE_1345_length_37151_cov_2.66701_B0_start3097,3097,3101,3101	True	23	chr23	43.2737580297	1662720	23
6163	NODE_4063_length_17660_cov_2.25392_B0_start3688,7934	True	23	chr23	45.1787503413	1843500	24
6164	NODE_696_length_49069_cov_2.51818_B0_start17136	True	23	chr23	52.4078117819	2014860	25
6165	NODE_874_length_44849_cov_2.30126_B0_start42160,42160,42160	True	23	chr23	52.4078117819	2064240	-1
6166	NODE_8012_length_7552_cov_1.88693___817	False	23	chr23	52.4078117819	2123700	-1
6167	NODE_10604_length_4453_cov_2.33557_B0_start3164	True	23	chr23	52.4078117819	2146080	26
6168	NODE_1741_length_31708_cov_2.32705_B0_start1806,13941	True	23	chr23	56.8884197163	2250660	27
6169	NODE_834_length_45836_cov_2.09818_B0_start12750,39760	True	23	chr23	57.9410901762	2313360	-1
6170	NODE_3814_length_18619_cov_2.44875_B0_start3450,3504	True	23	chr23	57.9410901762	2359500	28
6171	NODE_177_length_82112_cov_2.82085_B0_start846,859	True	23	chr23	61.1000352573	2458500	29
6172	NODE_1241_length_38473_cov_2.39525___7645	False	23	chr23	61.1000352573	2540940	-1
6173	NODE_6367_length_10608_cov_2.42766_B0_start6331	True	23	chr23	61.1000352573	2579760	-1
6174	NODE_6619_length_10123_cov_2.5057_B0_start6738	True	23	chr23	61.9804712078	2607480	-1
6175	NODE_8539_length_6820_cov_1.95819_B0_start3583,3624,3624	True	23	chr23	61.9804712078	2617920	-1
6176	NODE_4629_length_15482_cov_2.45726_B0_start1351,1363	True	23	chr23	62.135914251	2625060	-1
6177	NODE_1831_length_30861_cov_2.24237_B0_start1321	True	23	chr23	68.8935537927	2640900	30
6178	NODE_8581_length_6747_cov_2.00906_B0_start586	True	23	chr23	68.8935537927	2672100	-1
6179	NODE_1206_length_39048_cov_2.67568_B0_start22567	True	23	chr23	70.8545894503	2780940	31
6180	NODE_1241_length_38473_cov_2.39525___7743	False	23	chr23	70.8545894503	2820300	-1
6181	NODE_6879_length_9588_cov_2.56524_B0_start1452,1452	True	23	chr23	70.8545894503	2859120	32
6182	NODE_7929_length_7701_cov_2.61203_B0_start6077,6078	True	23	chr23	70.8545894503	2869020	-1
6183	NODE_10271_length_4782_cov_1.87959___1586	False	23	chr23	70.8545894503	2882700	-1
6184	NODE_10271_length_4782_cov_1.87959___1590	False	23	chr23	70.8545894503	2882700	-1
6185	NODE_519_length_56651_cov_2.43207_B0_start14663,14663	True	23	chr23	71.8069991989	2916840	33
6186	NODE_928_length_43757_cov_2.44724_B0_start18046,18046	True	23	chr23	74.6924150799	3307560	-1
6187	NODE_2941_length_22525_cov_2.53701_B0_start1428,1428,1434,1434,4361,4361,4572	True	23	chr23	74.6924150799	3351660	34
6188	NODE_387_length_64025_cov_2.57253_B0_start2814,2901,24757,24861,25687,25693,47948	True	23	chr23	75.6728386493	3656640	35
6189	NODE_5687_length_12207_cov_2.36453_B0_start10732	True	23	chr23	76.7255091092	3732900	36
6190	NODE_8676_length_6625_cov_2.30252___3743	False	23	chr23	76.7255091092	3745440	-1
6191	NODE_8676_length_6625_cov_2.30252___3743	False	23	chr23	76.7255091092	3745440	-1
6192	NODE_879_length_44779_cov_2.86474_B0_start18767,18767,18801,18801,21546	True	23	chr23	78.9236652803	3815160	38
6193	NODE_1778_length_31401_cov_2.83295_B0_start23413	True	23	chr23	78.9236652803	3860280	37
6194	NODE_553_length_55091_cov_2.39199_B1_start29110	True	23	chr23	83.5781864336	4042800	39
6195	NODE_2801_length_23318_cov_2.59664_B0_start11356,11356,21639,22319,22319	True	23	chr23	83.5781864336	4098240	40
6196	NODE_5343_length_13135_cov_3.17591___9436	False	23	chr23	83.5781864336	4121880	-1
6197	NODE_5343_length_13135_cov_3.17591___9438	False	23	chr23	83.5781864336	4121880	-1
6198	NODE_6735_length_9855_cov_2.23757___1697	False	23	chr23	83.5781864336	4135320	-1
6199	NODE_6735_length_9855_cov_2.23757___1697	False	23	chr23	83.5781864336	4135320	-1
6200	NODE_654_length_50701_cov_2.76015_B0_start562,1261,7185,7214,7509,38291,49589	True	23	chr23	84.5305961821	4153560	41
6201	NODE_1752_length_31595_cov_2.70339_B0_start25936,25960	True	23	chr23	85.5015004749	4245000	42
6202	NODE_63_length_107274_cov_2.76386_B0_start92738,93229,94984,94984	True	23	chr23	87.5636484016	4295220	43
6203	NODE_1655_length_32664_cov_2.64294_B0_start3675,3675	True	23	chr23	87.5636484016	4402800	-1
6204	NODE_6604_length_10150_cov_2.32093_B0_start919,1136	True	23	chr23	87.5636484016	4435800	44
6205	NODE_6164_length_11044_cov_1.92089_B0_start2924	True	23	chr23	89.6472832217	4547700	-1
6206	NODE_7605_length_8259_cov_2.98771___4589	False	20	chr24	0	12660	-1
6207	NODE_14901_length_1924_cov_262.148_B0_start220,220	True	20	chr24	0	43740	1
6208	NODE_10187_length_4867_cov_2.54068_B0_start683	True	20	chr24	3.44964357435	48420	2
6209	NODE_9884_length_5200_cov_2.37837_B0_start3519,3580,3580	True	20	chr24	5.41067923201	127320	3
6210	NODE_18795_length_1304_cov_2.09568_B0_start1030	True	20	chr24	7.39113613676	148320	4
6211	NODE_9657_length_5441_cov_2.48063_B0_start2908,2936,3640	True	20	chr24	10.3623071603	157800	5
6212	NODE_3900_length_18338_cov_2.75377_B0_start5538,9001,9001	True	20	chr24	12.3827840772	182820	6
6213	NODE_2638_length_24198_cov_2.64104_B1_start2467,2477	True	20	chr24	13.4985691037	201480	-1
6214	NODE_2638_length_24198_cov_2.64104_B0_start1422	True	20	chr24	13.898051552	201480	-1
6215	NODE_4202_length_17061_cov_2.5441_B0_start7419,7419	True	20	chr24	13.898051552	297000	7
6216	NODE_10441_length_4614_cov_2.92273_B0_start675,706	True	20	chr24	13.898051552	314400	-1
6217	NODE_3055_length_21966_cov_2.40471_B0_start5187	True	20	chr24	16.9759462019	335100	8
6218	NODE_1261_length_38204_cov_2.42102_B1_start19294,19294,23137	True	20	chr24	25.9604445185	357420	-1
6219	NODE_1261_length_38204_cov_2.42102_B0_start2098,2100	True	20	chr24	27.009480975	357420	9
6220	NODE_2460_length_25591_cov_2.34438_B0_start3708,3816,3816	True	20	chr24	27.009480975	395940	-1
6221	NODE_2663_length_24078_cov_2.64876_B0_start10278	True	20	chr24	27.009480975	421860	10
6222	NODE_3228_length_21178_cov_2.47618_B0_start10329,10329	True	20	chr24	27.009480975	446280	-1
6223	NODE_6556_length_10225_cov_2.53574_B0_start5225	True	20	chr24	27.009480975	467760	-1
6224	NODE_9308_length_5841_cov_2.49563___4076	False	20	chr24	27.009480975	478320	-1
6225	NODE_9308_length_5841_cov_2.49563___4122	False	20	chr24	27.009480975	478320	-1
6226	NODE_9308_length_5841_cov_2.49563___4187	False	20	chr24	27.009480975	478320	-1
6227	NODE_5071_length_13878_cov_2.52548_B0_start1349,1349,1420,2722	True	20	chr24	29.1603502292	534300	11
6228	NODE_994_length_42560_cov_2.64029_B0_start3174,3328	True	20	chr24	33.5587888765	598980	12
6229	NODE_186_length_80831_cov_2.88948___37150	False	20	chr24	35.7813770051	646560	-1
6230	NODE_1713_length_32066_cov_2.52686_B0_start3430,6513,6621,6825	True	20	chr24	35.7813770051	727740	-1
6231	NODE_4855_length_14635_cov_2.4692_B0_start4504,4504,5335	True	20	chr24	35.7813770051	760140	-1
6232	NODE_11667_length_3536_cov_2.63903_B0_start712	True	20	chr24	35.7813770051	775080	13
6233	NODE_127_length_90255_cov_2.75518_B2_start65381,65381	True	20	chr24	40.9405888168	826080	14
6234	NODE_186_length_80831_cov_2.88948___74652	False	20	chr24	40.9405888168	916680	-1
6235	NODE_520_length_56629_cov_2.73344_B0_start5221,8861,8876,34397,34397	True	20	chr24	40.9405888168	997860	-1
6236	NODE_1576_length_33693_cov_2.55299_B0_start22786,32769	True	20	chr24	40.9405888168	1054800	-1
6237	NODE_2251_length_27211_cov_2.79821___15326	False	20	chr24	40.9405888168	1088820	-1
6238	NODE_3805_length_18650_cov_2.66584_B0_start12486	True	20	chr24	40.9405888168	1116360	-1
6239	NODE_4051_length_17703_cov_2.46433_B0_start8869	True	20	chr24	40.9405888168	1135320	-1
6240	NODE_7322_length_8763_cov_2.93981___3732	False	20	chr24	40.9405888168	1153380	-1
6241	NODE_2836_length_23075_cov_2.63755_B0_start22612,22612,22671	True	20	chr24	41.9114931097	1167420	15
6242	NODE_558_length_54872_cov_2.68807_B0_start31992,32137	True	20	chr24	44.3510013182	1281360	16
6243	NODE_558_length_54872_cov_2.68807_B1_start44042,44042	True	20	chr24	45.5415337528	1281360	17
6244	NODE_363_length_66170_cov_2.7073_B0_start19449,26517,49735,51949	True	20	chr24	48.4269496339	1373220	18
6245	NODE_2251_length_27211_cov_2.79821___11147	False	20	chr24	48.4269496339	1439700	-1
6246	NODE_2251_length_27211_cov_2.79821___11147	False	20	chr24	48.4269496339	1439700	-1
6247	NODE_2251_length_27211_cov_2.79821___19295	False	20	chr24	50.8664578423	1439700	-1
6248	NODE_2251_length_27211_cov_2.79821___19295	False	20	chr24	50.8664578423	1439700	-1
6249	NODE_2251_length_27211_cov_2.79821___19317	False	20	chr24	50.8664578423	1439700	-1
6250	NODE_2251_length_27211_cov_2.79821___19317	False	20	chr24	50.8664578423	1439700	-1
6251	NODE_166_length_83254_cov_2.59059_B0_start779	True	20	chr24	50.8664578423	1557780	-1
6252	NODE_315_length_69795_cov_2.60812_B1_start60128	True	20	chr24	50.8664578423	1641360	-1
6253	NODE_767_length_47466_cov_2.56422_B0_start13695,13695	True	20	chr24	50.8664578423	1711500	-1
6254	NODE_2459_length_25607_cov_2.61094___20802	False	20	chr24	50.8664578423	1759320	-1
6255	NODE_10681_length_4384_cov_2.42408_B0_start4217	True	20	chr24	50.8664578423	1797720	19
6256	NODE_1701_length_32181_cov_2.30139_B0_start5594	True	20	chr24	53.3360956088	1891440	20
6257	NODE_3510_length_19877_cov_2.8865_B0_start16112	True	20	chr24	53.3360956088	1923960	-1
6258	NODE_6693_length_9966_cov_2.121_B0_start7503	True	20	chr24	55.4197304289	2016180	21
6259	NODE_8452_length_6919_cov_2.89347_B0_start4068,4101,4236	True	20	chr24	57.4818783556	2070180	-1
6260	NODE_10418_length_4634_cov_2.21592_B0_start2253	True	20	chr24	57.4818783556	2077440	22
6261	NODE_11720_length_3488_cov_2.1575_B0_start931	True	20	chr24	57.4818783556	2082420	-1
6262	NODE_892_length_44592_cov_2.38735_B0_start33720,33720,33720	True	20	chr24	59.4623352603	2109900	-1
6263	NODE_1684_length_32356_cov_2.49456_B0_start30072	True	20	chr24	59.4623352603	2154840	23
6264	NODE_2371_length_26213_cov_2.91403_B0_start24237,24237	True	20	chr24	59.4623352603	2187540	-1
6265	NODE_11154_length_3943_cov_2.1555___3119	False	20	chr24	59.4623352603	2214060	-1
6266	NODE_415_length_62625_cov_2.5068_B0_start16176,16176	True	20	chr24	60.4427588297	2265540	24
6267	NODE_308_length_70302_cov_2.73183_B1_start17238	True	20	chr24	62.3847504955	2462400	25
6268	NODE_4210_length_17040_cov_2.62789___3000	False	20	chr24	62.3847504955	2533020	-1
6269	NODE_4210_length_17040_cov_2.62789___16880	False	20	chr24	60.4427588297	2533020	-1
6270	NODE_5787_length_11927_cov_1.97331___4962	False	20	chr24	62.3847504955	2550360	-1
6271	NODE_7720_length_8038_cov_2.56854_B0_start7726	True	20	chr24	62.3847504955	2562600	-1
6272	NODE_32_length_132577_cov_2.60758_B1_start40999	True	20	chr24	67.0756882564	2743740	27
6273	NODE_32_length_132577_cov_2.60758_B0_start38007,38007	True	20	chr24	68.3915536723	2743740	28
6274	NODE_162_length_83393_cov_2.83838_B0_start43620	True	20	chr24	67.0756882564	2876640	26
