id,marker_name,linkage_id,chr,genetic_coord
5748,"NODE_1675_length_32455_cov_2.65304_B0_start13366,13366,31143,32218",4,chr20,49.5138727935
5749,"NODE_3128_length_21626_cov_2.19574_B0_start13705,13718",4,chr20,49.5138727935
5750,NODE_1264_length_38161_cov_2.75275_B0_start14659,4,chr20,50.534316375
5751,NODE_463_length_60081_cov_2.27589_B2_start45675,4,chr20,52.0728993084
5752,NODE_463_length_60081_cov_2.27589_B1_start19294,4,chr20,56.1568008591
5753,NODE_463_length_60081_cov_2.27589_B0_start5918,4,chr20,57.4555751793
5754,"NODE_430_length_61780_cov_2.23272_B0_start51559,51559,51560,51560",4,chr20,61.418043762
5755,NODE_5609_length_12374_cov_2.1568_B0_start3060,4,chr20,61.418043762
5756,NODE_3668_length_19197_cov_2.26502_B0_start5582,4,chr20,63.3413578033
5757,NODE_1373_length_36641_cov_2.76828_B0_start26302,4,chr20,65.3618347202
5758,"NODE_1373_length_36641_cov_2.76828_B1_start33227,33227",4,chr20,65.6984584624
5759,NODE_7852_length_7803_cov_2.48958___4883,4,chr20,65.3618347202
5760,"NODE_742_length_48066_cov_2.29885_B1_start41240,41240",4,chr20,66.3519660851
5761,"NODE_993_length_42622_cov_2.75374_B0_start3085,3094",4,chr20,66.3519660851
5762,"NODE_993_length_42622_cov_2.75374_B1_start3231,3242,3361,3361,15251,15251",4,chr20,66.3519660851
5763,NODE_3121_length_21687_cov_2.35847_B0_start3784,4,chr20,66.3519660851
5764,NODE_3909_length_18300_cov_2.28349_B0_start1221,4,chr20,66.3519660851
5765,NODE_5513_length_12629_cov_2.091_B0_start8989,4,chr20,66.3519660851
5766,"NODE_7037_length_9277_cov_2.17872_B0_start1555,8231",4,chr20,66.3519660851
5767,NODE_10786_length_4272_cov_2.05013_B0_start3957,4,chr20,66.3519660851
5768,"NODE_742_length_48066_cov_2.29885_B0_start230,4145,4145,6560",4,chr20,72.1724836773
5769,"NODE_497_length_58292_cov_2.26234_B0_start16001,16238",4,chr20,74.0595000764
5770,"NODE_497_length_58292_cov_2.26234_B1_start34013,34013,34111,34111,48992",4,chr20,75.9115636604
5771,"NODE_3422_length_20213_cov_2.1666_B0_start13089,13108",4,chr20,74.0595000764
5772,"NODE_3649_length_19288_cov_2.27634_B0_start15359,15731",4,chr20,74.0595000764
5773,NODE_9319_length_5828_cov_1.88028_B0_start638,4,chr20,74.0595000764
5774,"NODE_13930_length_2248_cov_1.99012_B0_start683,819",4,chr20,74.0595000764
5775,NODE_3476_length_19997_cov_1.93947_B0_start13467,4,chr20,75.9115636604
5776,NODE_5424_length_12882_cov_1.68305___9569,4,chr20,75.9115636604
5777,NODE_5424_length_12882_cov_1.68305___9592,4,chr20,75.9115636604
5778,NODE_7431_length_8593_cov_2.42515_B0_start5863,4,chr20,75.9115636604
5779,NODE_7802_length_7889_cov_2.15761___4814,4,chr20,75.9115636604
5780,NODE_7802_length_7889_cov_2.15761___4825,4,chr20,75.9115636604
5781,"NODE_7028_length_9294_cov_1.70843_B0_start6677,6677",4,chr20,78.0624329146
5782,"NODE_12384_length_3037_cov_1.71036_B0_start1699,1699",4,chr20,78.0624329146
5783,"NODE_8807_length_6450_cov_1.4239_B0_start4274,4274",4,chr20,78.7568401301
5784,NODE_3953_length_18090_cov_2.24039___2168,4,chr20,80.1460677346
5785,NODE_7961_length_7635_cov_1.79433_B0_start4580,4,chr20,80.1460677346
5786,"NODE_10257_length_4795_cov_2.0488_B0_start2344,4541",4,chr20,84.3747988718
5787,NODE_533_length_55862_cov_2.6902___42708,4,chr20,85.0519605326
5788,NODE_1938_length_29805_cov_2.18412_B0_start8734,4,chr20,85.0519605326
5789,NODE_2619_length_24305_cov_3.03875___6141,4,chr20,85.0519605326
5790,NODE_2619_length_24305_cov_3.03875___6304,4,chr20,85.0519605326
5791,NODE_2619_length_24305_cov_3.03875___6340,4,chr20,85.0519605326
5792,NODE_7817_length_7864_cov_2.08655_B0_start527,4,chr20,85.0519605326
5793,NODE_9128_length_6077_cov_2.24857___3025,4,chr20,85.0519605326
5794,NODE_9593_length_5518_cov_2.06339___1758,4,chr20,85.0519605326
5795,NODE_9859_length_5226_cov_1.95512_B0_start1824,4,chr20,85.0519605326
5796,NODE_2099_length_28439_cov_2.092_B1_start24709,4,chr20,89.279829934
5797,NODE_2099_length_28439_cov_2.092_B0_start5817,4,chr20,91.0657340641
5798,"NODE_1976_length_29418_cov_2.45445_B0_start9771,10004,10022,12695,12697,28131,28131",4,chr20,90.2058618715
5799,"NODE_599_length_52879_cov_2.51866_B0_start15602,15602",4,chr20,94.7037017782
5800,NODE_3742_length_18914_cov_2.25049_B0_start8173,4,chr20,94.7037017782
5801,"NODE_4882_length_14545_cov_2.43718_B0_start4967,4967",4,chr20,94.7037017782
5802,NODE_9143_length_6061_cov_2.77282___5524,4,chr20,94.7037017782
5803,"NODE_1858_length_30549_cov_2.29869_B0_start6021,6165",4,chr20,98.7876033289
5804,"NODE_1176_length_39376_cov_2.45021_B2_start31050,31051",4,chr20,100.78787006
5805,NODE_4441_length_16188_cov_2.47787___14045,4,chr20,100.78787006
5806,"NODE_1176_length_39376_cov_2.45021_B0_start3707,3707,9436,9436,13816",4,chr20,104.790005443
5807,NODE_1176_length_39376_cov_2.45021_B1_start20396,4,chr20,105.780136808
5808,NODE_565_length_54634_cov_2.36185_B0_start15487,4,chr20,105.280169165
5809,"NODE_704_length_48868_cov_2.72383_B0_start15287,15287,17525,17816,19635,19839,26652",4,chr20,110.834942652
5810,NODE_1199_length_39139_cov_2.84001_B0_start2740,4,chr20,113.835843138
5811,NODE_1199_length_39139_cov_2.84001_B1_start18245,4,chr20,115.836109869
5812,"NODE_1562_length_33845_cov_2.55913_B0_start6887,25097",4,chr20,113.835843138
5813,NODE_4433_length_16213_cov_2.98869___12990,4,chr20,113.835843138
5814,"NODE_5730_length_12082_cov_2.69479_B0_start637,10141",4,chr20,113.835843138
5815,NODE_8138_length_7379_cov_2.7398___2022,4,chr20,113.835843138
5816,"NODE_2090_length_28559_cov_2.51762_B0_start837,837,25714,25714",4,chr20,115.836109869
5817,"NODE_4886_length_14537_cov_2.02851_B0_start4671,4671",4,chr20,119.098135962
5818,"NODE_7928_length_7705_cov_4.51174_B0_start2574,2806,2806",4,chr20,119.098135962
5819,"NODE_2198_length_27680_cov_2.82955_B0_start11972,18895,19955,20035,21188",4,chr20,120.173446223
5820,"NODE_2827_length_23150_cov_3.03974_B0_start8903,10414",4,chr20,120.173446223
5821,NODE_3990_length_17938_cov_2.59843_B0_start1566,4,chr20,120.173446223
5822,"NODE_4579_length_15707_cov_9.56192_B0_start10311,10311",4,chr20,120.173446223
5823,"NODE_5528_length_12582_cov_2.39907_B0_start10123,10123",4,chr20,120.173446223
5824,NODE_5593_length_12413_cov_9.93914_B0_start2503,4,chr20,120.173446223
5825,NODE_5768_length_11989_cov_2.35724_B0_start9834,4,chr20,120.173446223
5826,NODE_5948_length_11552_cov_1.78843_B0_start7370,4,chr20,120.173446223
5827,NODE_6173_length_11010_cov_2.31671___10679,4,chr20,120.173446223
5828,NODE_6173_length_11010_cov_2.31671___10680,4,chr20,120.173446223
5829,"NODE_6984_length_9364_cov_2.47192_B0_start6018,6018",4,chr20,120.173446223
5830,"NODE_7134_length_9113_cov_3.78198_B0_start2054,2054",4,chr20,120.173446223
5831,NODE_7249_length_8904_cov_2.3306___7982,4,chr20,120.173446223
5832,NODE_7262_length_8882_cov_2.23804_B0_start4422,4,chr20,120.173446223
5833,NODE_7271_length_8866_cov_2.57211_B0_start4304,4,chr20,120.173446223
5834,NODE_7371_length_8685_cov_2.63572_B0_start3973,4,chr20,120.173446223
5835,"NODE_8093_length_7439_cov_2.53527_B0_start183,4371,4371",4,chr20,120.173446223
5836,NODE_10274_length_4779_cov_2.68385_B0_start2715,4,chr20,120.173446223
5837,NODE_16118_length_1653_cov_2.59608_B0_start474,4,chr20,120.173446223
5838,NODE_19928_length_1209_cov_3.28177_B0_start511,4,chr20,120.173446223
5839,NODE_20610_length_1163_cov_4.27212_B0_start1007,4,chr20,120.173446223
5840,NODE_22581_length_1054_cov_66.8582_B0_start25,4,chr20,120.173446223
5841,"NODE_1550_length_34082_cov_2.28785_B0_start26935,26935",26,chr21,0
5842,NODE_14465_length_2050_cov_2.20602___583,26,chr21,0
5844,NODE_1292_length_37683_cov_2.7029_B0_start16645,26,chr21,0.990131364809
5845,NODE_663_length_50308_cov_2.68106_B0_start41070,26,chr21,3.0106082817
5846,"NODE_2413_length_25922_cov_2.74608_B0_start12815,12815,12911,21603,21640",26,chr21,3.0106082817
5847,NODE_3841_length_18527_cov_2.24859___2692,26,chr21,3.0106082817
5848,"NODE_9088_length_6123_cov_2.28083_B0_start808,874,1781",26,chr21,3.0106082817
5849,NODE_3841_length_18527_cov_2.24859___17170,26,chr21,8.16982009346
5850,NODE_3841_length_18527_cov_2.24859___17171,26,chr21,8.16982009346
5851,NODE_4418_length_16265_cov_2.387_B0_start5016,26,chr21,8.16982009346
5852,NODE_4835_length_14693_cov_2.53562___7483,26,chr21,12.2124249249
5853,"NODE_7889_length_7757_cov_2.0803_B0_start6144,6215",26,chr21,12.2124249249
5854,NODE_3041_length_22058_cov_2.25261___4889,26,chr21,20.393896114
5855,NODE_3041_length_22058_cov_2.25261___4962,26,chr21,20.393896114
5856,NODE_3923_length_18226_cov_1.92012___2828,26,chr21,20.393896114
5857,NODE_5762_length_11997_cov_1.81026_B0_start801,26,chr21,20.393896114
5858,"NODE_296_length_71004_cov_2.71699_B2_start66632,66835",26,chr21,23.7659601538
5859,"NODE_321_length_69164_cov_2.47247_B0_start41966,42112,42131,42200,56369",26,chr21,23.7659601538
5860,NODE_749_length_47806_cov_2.87035_B1_start45315,26,chr21,23.7659601538
5861,NODE_785_length_46958_cov_2.63529_B0_start1346,26,chr21,23.7659601538
5862,NODE_2313_length_26659_cov_2.68172_B0_start8241,26,chr21,23.7659601538
5865,NODE_6303_length_10744_cov_2.00923___6429,26,chr21,23.7659601538
5866,NODE_7081_length_9208_cov_2.46946___2788,26,chr21,23.7659601538
5867,NODE_8634_length_6677_cov_2.50885___4704,26,chr21,23.7659601538
5868,NODE_5282_length_13276_cov_2.40569_B0_start9215,26,chr21,24.8896029464
5869,NODE_3739_length_18942_cov_2.36931_B0_start9941,26,chr21,25.8997383123
5870,"NODE_10791_length_4266_cov_2.61139_B0_start1071,1270,1712",26,chr21,25.8997383123
5871,"NODE_820_length_46045_cov_2.74481_B0_start1929,1929",26,chr21,29.0257561613
5872,"NODE_820_length_46045_cov_2.74481_B1_start14019,14019,14030,14030,14044,14044",26,chr21,29.8354156324
5873,NODE_820_length_46045_cov_2.74481_B2_start36714,26,chr21,31.428570116
5874,"NODE_7997_length_7573_cov_2.64846_B0_start4478,4478,4478",26,chr21,31.2790350043
5875,NODE_6728_length_9875_cov_2.70109_B0_start6309,26,chr21,31.3448824003
5876,NODE_2147_length_28054_cov_2.49032_B1_start12200,26,chr21,31.6423460392
5877,NODE_2461_length_25582_cov_2.60737_B0_start14618,26,chr21,32.4753997357
5878,NODE_2682_length_23954_cov_2.5769_B0_start348,26,chr21,32.4753997357
5879,NODE_2682_length_23954_cov_2.5769_B1_start18323,26,chr21,33.6382428439
5880,"NODE_370_length_65258_cov_2.50861_B0_start7210,7210,8807,8828",26,chr21,35.6385095746
5881,"NODE_2307_length_26748_cov_2.64331_B0_start1996,2030,2044,2355,2419,13626,13738",26,chr21,35.6385095746
5882,"NODE_2307_length_26748_cov_2.64331_B1_start22585,22585",26,chr21,36.6094138674
5883,NODE_4522_length_15890_cov_2.61756_B0_start12532,26,chr21,35.6385095746
5884,"NODE_1445_length_35574_cov_2.64613_B1_start28705,28705,28850,28850",26,chr21,36.6094138674
5885,"NODE_1445_length_35574_cov_2.64613_B0_start2627,9341",26,chr21,38.5514055332
5886,"NODE_81_length_99336_cov_2.57199_B0_start12142,26117",26,chr21,38.5514055332
5887,NODE_8369_length_7048_cov_2.37256___5036,26,chr21,38.5514055332
5888,NODE_8671_length_6635_cov_2.81542___3614,26,chr21,38.5514055332
5890,NODE_10620_length_4437_cov_3.02295_B0_start934,26,chr21,41.4368214143
5891,"NODE_921_length_43965_cov_2.55029_B0_start43283,43311",26,chr21,48.6658828548
5892,NODE_4978_length_14203_cov_2.79027___6760,26,chr21,48.6658828548
5893,"NODE_1943_length_29771_cov_2.41402_B0_start22627,22627",26,chr21,49.9817482707
5894,NODE_4266_length_16817_cov_2.25776_B0_start14592,26,chr21,49.9817482707
5895,NODE_6853_length_9647_cov_2.31226_B0_start9224,26,chr21,49.9817482707
5896,NODE_7588_length_8289_cov_2.42579___3117,26,chr21,49.9817482707
5897,"NODE_659_length_50546_cov_2.5535_B0_start7101,7101",26,chr21,53.17432187
5898,NODE_659_length_50546_cov_2.5535_B1_start19864,26,chr21,55.1163135358
5899,"NODE_897_length_44386_cov_2.6385_B0_start8910,8910,8941,12292,28306",26,chr21,59.0398943079
5900,"NODE_1586_length_33569_cov_2.39264_B0_start13024,14314",26,chr21,60.0014624043
5901,NODE_4905_length_14471_cov_2.3933_B0_start6566,26,chr21,60.0014624043
5902,NODE_155_length_84211_cov_2.76589_B0_start4803,26,chr21,64.003597788
5903,NODE_155_length_84211_cov_2.76589_B1_start23175,26,chr21,64.003597788
5904,"NODE_1593_length_33471_cov_2.64166_B0_start1100,1190",26,chr21,64.003597788
5905,NODE_2123_length_28234_cov_2.7173___7820,26,chr21,64.003597788
5906,NODE_2123_length_28234_cov_2.7173___7886,26,chr21,64.003597788
5907,NODE_2123_length_28234_cov_2.7173___8710,26,chr21,64.003597788
5908,"NODE_3873_length_18431_cov_2.7317_B0_start748,17477",26,chr21,64.003597788
5909,"NODE_2167_length_27921_cov_2.5238_B0_start11939,11990",26,chr21,65.7895019181
5910,"NODE_8985_length_6243_cov_2.46193_B0_start3997,4125",26,chr21,65.7895019181
5911,"NODE_9469_length_5665_cov_2.61025_B0_start2361,2361,2391,2391",26,chr21,65.7895019181
5912,"NODE_638_length_51288_cov_2.7647_B0_start8570,8904,11658,11861,17211,17211",26,chr21,66.8204662782
5913,NODE_7586_length_8295_cov_2.70693___442,26,chr21,66.8204662782
5914,NODE_7586_length_8295_cov_2.70693___506,26,chr21,66.8204662782
5915,NODE_7586_length_8295_cov_2.70693___708,26,chr21,65.7895019181
5916,"NODE_292_length_71215_cov_2.58479_B0_start19762,23195",26,chr21,67.9969911487
5917,"NODE_779_length_47190_cov_2.62522_B0_start20989,32176",26,chr21,67.9969911487
5918,NODE_1782_length_31336_cov_2.12206_B0_start2136,26,chr21,67.9969911487
5919,NODE_3433_length_20170_cov_2.49893_B0_start18284,26,chr21,67.9969911487
5920,NODE_4447_length_16160_cov_2.66259_B0_start10833,26,chr21,67.9969911487
5921,NODE_6497_length_10362_cov_2.11456_B0_start5818,26,chr21,67.9969911487
5922,NODE_777_length_47296_cov_2.58875___29172,26,chr21,69.1735160192
5923,NODE_777_length_47296_cov_2.58875___29265,26,chr21,69.1735160192
5924,"NODE_1645_length_32809_cov_2.44802_B0_start1000,31261,31261",26,chr21,69.1735160192
5925,NODE_9049_length_6165_cov_2.62711___5696,26,chr21,69.1735160192
5926,NODE_9049_length_6165_cov_2.62711___5720,26,chr21,69.1735160192
5927,NODE_3960_length_18070_cov_2.59575_B0_start14907,26,chr21,70.1193301413
5928,NODE_1130_length_40164_cov_2.56038___10085,26,chr21,75.1807316114
5929,NODE_1130_length_40164_cov_2.56038___12113,26,chr21,75.1807316114
5931,"NODE_2306_length_26750_cov_2.80407_B0_start10013,11412,11504",26,chr21,75.1807316114
5932,NODE_30151_length_813_cov_2.08406___328,26,chr21,75.1807316114
5934,NODE_488_length_58690_cov_2.85057_B0_start21926,26,chr21,84.6829117557
5935,"NODE_1300_length_37566_cov_2.57955_B0_start14079,24331,33736",26,chr21,86.5879040674
5936,"NODE_3328_length_20699_cov_2.7413_B0_start8065,11255,11536",26,chr21,86.5879040674
5937,"NODE_2058_length_28845_cov_2.55306_B0_start2215,12195,15355,16831,16831",26,chr21,91.4937968653
5938,NODE_3421_length_20217_cov_3.05733_B0_start10528,26,chr21,92.4647011581
5939,NODE_1498_length_34772_cov_2.82414_B0_start31811,26,chr21,94.6628573292
5940,"NODE_2685_length_23934_cov_2.43362_B0_start6242,15188",26,chr21,96.792769627
5941,"NODE_5049_length_13955_cov_2.52277_B0_start11787,11787",26,chr21,97.2687436248
5942,"NODE_1679_length_32422_cov_2.80631_B0_start10507,16603",26,chr21,98.034921369
5943,NODE_3337_length_20664_cov_2.96212___11470,26,chr21,98.034921369
5944,NODE_3337_length_20664_cov_2.96212___11705,26,chr21,98.034921369
5945,NODE_3337_length_20664_cov_2.96212___11797,26,chr21,98.034921369
5946,NODE_1066_length_41439_cov_2.69244_B0_start6086,26,chr21,100.015378274
5947,NODE_1723_length_31987_cov_2.4747___8631,26,chr21,100.015378274
5949,"NODE_7144_length_9104_cov_2.77374_B0_start4796,4796,4857,4857",26,chr21,100.015378274
5950,NODE_2408_length_25959_cov_2.54544___19959,26,chr21,101.015411609
5951,NODE_2865_length_22936_cov_2.96568_B0_start10885,26,chr21,101.015411609
5952,"NODE_2532_length_24925_cov_2.67523_B0_start4194,6935,17673,17673,19163",26,chr21,101.786533683
5953,NODE_1074_length_41322_cov_2.14942_B0_start2844,26,chr21,104.077592871
5954,NODE_1328_length_37307_cov_2.82979_B0_start36918,26,chr21,105.067724236
5955,NODE_4540_length_15828_cov_2.59363_B0_start334,26,chr21,105.875901265
5956,"NODE_4768_length_14960_cov_2.97715_B0_start12673,12694",26,chr21,109.110329067
5957,NODE_490_length_58507_cov_2.67383_B4_start44472,26,chr21,110.071897164
5958,"NODE_490_length_58507_cov_2.67383_B1_start9538,9930",26,chr21,111.995211205
5959,"NODE_490_length_58507_cov_2.67383_B3_start9940,24861,26334",26,chr21,111.995211205
5960,"NODE_490_length_58507_cov_2.67383_B2_start9930,9940",26,chr21,112.471416079
5961,NODE_490_length_58507_cov_2.67383_B0_start7567,26,chr21,112.947620954
5962,NODE_4736_length_15095_cov_2.6072___11095,26,chr21,110.071897164
5963,NODE_4736_length_15095_cov_2.6072___11224,26,chr21,110.071897164
5965,"NODE_4743_length_15054_cov_2.55241_B0_start11476,11476,11578",26,chr21,112.947620954
5966,"NODE_5816_length_11860_cov_2.40223_B0_start2022,2022,6095,6133",26,chr21,113.928044523
5967,NODE_8430_length_6949_cov_2.75579_B0_start2152,26,chr21,114.460433766
5968,"NODE_3608_length_19449_cov_2.28583_B0_start1541,6391",26,chr21,114.473580413
5969,"NODE_469_length_59694_cov_2.6054_B0_start800,800,2904,2904,2976,2976,9517,9860",26,chr21,115.104569394
5970,NODE_469_length_59694_cov_2.6054_B1_start20249,26,chr21,116.354634504
5971,"NODE_469_length_59694_cov_2.6054_B2_start35909,46900,46900,47081",26,chr21,117.465791343
5972,NODE_3195_length_21319_cov_2.61625_B0_start12653,26,chr21,115.104569394
5973,"NODE_3195_length_21319_cov_2.61625_B1_start12653,12653",26,chr21,115.104569394
5974,NODE_3442_length_20141_cov_2.83775_B0_start706,26,chr21,115.104569394
5975,NODE_7638_length_8192_cov_2.85797_B0_start4172,26,chr21,115.104569394
5976,"NODE_8068_length_7474_cov_2.76112_B0_start845,2061,2268,2268,2461,2461",26,chr21,115.104569394
5977,NODE_8315_length_7125_cov_2.15281_B0_start4335,26,chr21,115.104569394
5978,NODE_276_length_72833_cov_2.75569_B1_start72594,26,chr21,118.418201092
5979,"NODE_276_length_72833_cov_2.75569_B0_start8010,11511",26,chr21,119.238002127
5980,NODE_3060_length_21941_cov_2.8295___1592,26,chr21,118.418201092
5981,NODE_3060_length_21941_cov_2.8295___17377,26,chr21,123.183710082
5982,"NODE_4131_length_17404_cov_2.20236_B0_start8665,8665",26,chr21,123.183710082
5983,"NODE_40_length_124264_cov_2.80931_B2_start104013,121387",26,chr21,126.309727931
5984,"NODE_40_length_124264_cov_2.80931_B1_start63890,63890,64602",26,chr21,129.270127946
5985,"NODE_1823_length_30903_cov_2.36866_B0_start900,3168",26,chr21,126.309727931
5986,NODE_3213_length_21218_cov_2.69685_B0_start12553,26,chr21,126.309727931
5987,"NODE_588_length_53403_cov_2.37924_B0_start28902,36659",26,chr21,130.157779988
5988,"NODE_683_length_49568_cov_2.59717_B1_start37500,45978,45978",26,chr21,130.157779988
5989,NODE_1245_length_38441_cov_2.77371___4576,26,chr21,130.157779988
5990,"NODE_2116_length_28272_cov_2.3631_B0_start5070,5187",26,chr21,130.157779988
5991,"NODE_6269_length_10807_cov_2.10661_B0_start7612,7612",26,chr21,130.157779988
5992,NODE_7744_length_7990_cov_1.76065_B0_start3081,26,chr21,130.157779988
5993,NODE_717_length_48566_cov_2.3823_B1_start26923,12,chr22,0.0
5994,"NODE_1952_length_29665_cov_2.29592_B0_start20259,20259,20285,20285",12,chr22,0
5995,NODE_2189_length_27751_cov_2.00174_B0_start7188,12,chr22,0
5996,NODE_2767_length_23479_cov_2.06153_B0_start8402,12,chr22,0.0
5997,NODE_3628_length_19358_cov_1.97427___17989,12,chr22,0
5998,"NODE_5576_length_12448_cov_1.71359_B0_start8666,9933",12,chr22,0.0
5999,"NODE_909_length_44208_cov_2.76452_B1_start34725,34774",12,chr22,2.38140244946
6000,NODE_3023_length_22155_cov_2.65668_B0_start7277,12,chr22,2.38140244946
6001,"NODE_5221_length_13464_cov_2.67974_B0_start8100,8101",12,chr22,2.38140244946
6002,"NODE_1992_length_29278_cov_2.58793_B0_start19164,19164,22726",12,chr22,3.43407290935
6003,"NODE_2145_length_28067_cov_2.82325_B1_start21122,21122",12,chr22,4.43410624469
6004,"NODE_409_length_62991_cov_2.48777_B0_start14816,15089,15167,15167,33305",12,chr22,6.39514190235
6005,"NODE_2142_length_28103_cov_2.58906_B0_start5395,8640",12,chr22,7.31259883576
6006,"NODE_2142_length_28103_cov_2.58906_B1_start10361,10615,10615,27640,27782",12,chr22,8.80524699325
6007,"NODE_2799_length_23321_cov_2.5563_B0_start8606,12324",12,chr22,8.80524699325
6008,"NODE_9320_length_5827_cov_2.43759_B0_start5415,5475",12,chr22,8.80524699325
6009,"NODE_620_length_52150_cov_2.49434_B0_start15921,21183",12,chr22,9.95472290448
